time,freq,dur,vel,name,hand
6.081812,622.253967,0.251748,0.511811,D#5,right
6.081812,830.609395,0.440559,0.559055,G#5,right
6.302092,783.990872,0.899999,0.574803,G5,right
6.333560,174.614116,0.444755,0.527559,F3,left
6.333560,622.253967,0.220280,0.519685,D#5,right
6.522371,830.609395,0.354545,0.566929,G#5,right
6.553840,622.253967,0.224475,0.480315,D#5,right
6.646147,87.307058,0.360839,0.527559,F2,left
6.778315,174.614116,0.457342,0.519685,F3,left
6.778315,622.253967,0.935663,0.527559,D#5,right
6.778315,932.327523,0.065035,0.551181,A#5,right
6.876916,830.609395,1.252446,0.566929,G#5,right
7.006986,87.307058,0.228671,0.503937,F2,left
7.235657,87.307058,0.669230,0.496063,F2,left
7.235657,174.614116,0.350349,0.519685,F3,left
7.458035,69.295658,0.478321,0.551181,C#2,left
7.458035,261.625565,0.255944,0.582677,C4,right
7.458035,349.228231,0.224475,0.606299,F4,right
7.682510,349.228231,0.320979,0.543307,F4,right
7.713978,138.591315,0.383916,0.496063,C#3,left
7.713978,261.625565,0.289510,0.511811,C4,right
7.936356,415.304698,0.451049,0.582677,G#4,right
8.034957,69.295658,0.094406,0.496063,C#2,left
8.162929,138.591315,0.383916,0.535433,C#3,left
8.387404,69.295658,0.094406,0.535433,C#2,left
8.387404,415.304698,0.354545,0.551181,G#4,right
8.481810,311.126984,0.130070,0.559055,D#4,right
8.611880,138.591315,0.197203,0.543307,C#3,left
8.741949,415.304698,0.455244,0.582677,G#4,right
8.939152,69.295658,0.127972,0.535433,C#2,left
8.972718,466.163762,0.127972,0.590551,A#4,right
9.100690,138.591315,0.255944,0.551181,C#3,left
9.197194,415.304698,0.599999,0.574803,G#4,right
9.293697,69.295658,0.503496,0.543307,C#2,left
9.293697,261.625565,0.287412,0.582677,C4,right
9.293697,349.228231,0.253846,0.598425,F4,right
9.547543,349.228231,0.249650,0.535433,F4,right
9.581109,261.625565,0.310489,0.496063,C4,right
9.797193,415.304698,0.094406,0.590551,G#4,right
9.891599,69.295658,0.062937,0.511811,C#2,left
9.891599,415.304698,0.711188,0.551181,G#4,right
10.019570,138.591315,0.390209,0.527559,C#3,left
10.244046,69.295658,0.062937,0.535433,C#2,left
10.340549,311.126984,0.134266,0.551181,D#4,right
10.474815,138.591315,0.159440,0.551181,C#3,left
10.602787,415.304698,0.251748,0.590551,G#4,right
10.793695,69.295658,0.123776,0.527559,C#2,left
10.793695,466.163762,0.247552,0.582677,A#4,right
10.917472,138.591315,0.155245,0.551181,C#3,left
11.041248,415.304698,0.576923,0.582677,G#4,right
11.137751,65.406391,0.255944,0.559055,C2,left
11.137751,130.812783,0.255944,0.574803,C3,left
11.137751,233.081881,0.127972,0.559055,A#3,left
11.137751,329.627557,0.255944,0.598425,E4,right
11.393695,65.406391,0.258042,0.448819,C2,left
11.393695,130.812783,0.258042,0.496063,C3,left
11.393695,233.081881,0.258042,0.535433,A#3,left
11.393695,329.627557,0.289510,0.511811,E4,right
11.618170,415.304698,0.127972,0.582677,G#4,right
11.746142,65.406391,0.062937,0.511811,C2,left
11.746142,130.812783,0.094406,0.496063,C3,left
11.746142,415.304698,0.323077,0.543307,G#4,right
11.840548,130.812783,0.132168,0.551181,C3,left
12.069219,65.406391,0.130070,0.527559,C2,left
12.069219,415.304698,0.392307,0.543307,G#4,right
