time,freq,dur,vel,name
2.269,329.63,0.756,0.5,E4
2.269,466.16,0.756,0.5,A#4
2.521,130.81,0.252,0.5,C3
2.773,164.81,0.252,0.5,E3
3.025,98,0.504,0.5,G2
3.025,146.83,0.504,0.5,D3
3.025,196,0.504,0.5,G3
3.277,392,0.504,0.5,G4
3.277,349.23,0.504,0.5,F4
3.277,466.16,0.504,0.5,A#4
3.277,587.33,0.504,0.5,D5
3.529,196,0.252,0.5,G3
3.782,233.08,0.252,0.5,A#3
3.782,293.66,0.252,0.5,D4
3.782,392,0.756,0.5,G4
3.782,466.16,0.756,0.5,A#4
3.782,587.33,0.756,0.5,D5
3.782,349.23,0.756,0.5,F4
4.034,196,0.252,0.5,G3
4.286,233.08,0.252,0.5,A#3
4.538,65.41,0.504,0.5,C2
4.538,130.81,0.504,0.5,C3
4.79,329.63,0.504,0.5,E4
4.79,392,0.504,0.5,G4
4.79,466.16,0.504,0.5,A#4
5.042,130.81,0.252,0.5,C3
5.294,164.81,0.252,0.5,E3
5.294,196,0.252,0.5,G3
5.294,261.63,0.252,0.5,C4
5.294,392,0.756,0.5,G4
5.294,329.63,0.756,0.5,E4
5.294,466.16,0.756,0.5,A#4
5.546,130.81,0.252,0.5,C3
5.798,164.81,0.252,0.5,E3
6.05,98,0.504,0.5,G2
6.05,146.83,0.504,0.5,D3
6.05,196,0.504,0.5,G3
6.303,392,0.504,0.5,G4
6.303,349.23,0.504,0.5,F4
6.303,466.16,0.504,0.5,A#4
6.303,587.33,0.504,0.5,D5
6.555,196,0.252,0.5,G3
6.807,233.08,0.252,0.5,A#3
6.807,293.66,0.252,0.5,D4
6.807,392,0.756,0.5,G4
6.807,466.16,0.756,0.5,A#4
6.807,587.33,0.756,0.5,D5
6.807,349.23,0.756,0.5,F4
7.059,196,0.252,0.5,G3
7.311,233.08,0.252,0.5,A#3
7.563,65.41,0.504,0.5,C2
7.563,130.81,0.504,0.5,C3
7.815,329.63,0.504,0.5,E4
7.815,392,0.504,0.5,G4
7.815,466.16,0.504,0.5,A#4
8.067,130.81,0.252,0.5,C3
8.319,164.81,0.252,0.5,E3
8.319,196,0.252,0.5,G3
8.319,261.63,0.252,0.5,C4
8.319,392,0.756,0.5,G4
8.319,329.63,0.756,0.5,E4
8.319,466.16,0.756,0.5,A#4
8.571,130.81,0.252,0.5,C3
8.824,164.81,0.252,0.5,E3
9.076,98,0.504,0.5,G2
9.076,146.83,0.504,0.5,D3
9.076,196,0.504,0.5,G3
9.328,392,0.504,0.5,G4
9.328,349.23,0.504,0.5,F4
9.328,466.16,0.504,0.5,A#4
9.328,587.33,0.504,0.5,D5
9.58,196,0.252,0.5,G3
9.832,233.08,0.252,0.5,A#3
9.832,293.66,0.252,0.5,D4
9.832,392,0.756,0.5,G4
9.832,466.16,0.756,0.5,A#4
9.832,587.33,0.756,0.5,D5
9.832,349.23,0.756,0.5,F4
10.084,196,0.252,0.5,G3
10.336,233.08,0.252,0.5,A#3
10.588,130.81,1.513,0.5,C3
10.588,164.81,1.513,0.5,E3
10.588,196,1.513,0.5,G3
10.588,261.63,1.513,0.5,C4
10.588,329.63,0.756,0.5,E4
10.588,392,0.756,0.5,G4
10.588,466.16,0.756,0.5,A#4
0,277.18,0.252,0.5,C#4
0.252,98,1.513,0.5,G2
0.252,116.54,1.513,0.5,A#2
0.252,146.83,1.513,0.5,D3
0.252,293.66,1.261,0.5,D4
1.513,233.08,0.252,0.5,A#3
1.765,92.5,1.513,0.5,F#2
1.765,146.83,1.513,0.5,D3
1.765,261.63,0.504,0.5,C4
2.269,293.66,1.008,0.5,D4
3.277,87.31,1.513,0.5,F2
3.277,146.83,1.513,0.5,D3
3.277,261.63,0.252,0.5,C4
3.529,233.08,0.252,0.5,A#3
3.782,261.63,0.252,0.5,C4
4.034,261.63,0.252,0.5,C4
4.286,261.63,0.252,0.5,C4
4.538,277.18,0.252,0.5,C#4
4.79,82.41,1.513,0.5,E2
4.79,146.83,1.513,0.5,D3
4.79,293.66,0.504,0.5,D4
5.294,196,1.008,0.5,G3
6.303,98,1.513,0.5,G2
6.303,77.78,1.513,0.5,D#2
6.303,116.54,1.513,0.5,A#2
6.555,196,0.252,0.5,G3
6.807,146.83,0.252,0.5,D3
7.059,196,0.252,0.5,G3
7.311,233.08,0.252,0.5,A#3
7.563,196,0.252,0.5,G3
7.815,110,1.513,0.5,A2
7.815,73.42,1.513,0.5,D2
7.815,130.81,1.513,0.5,C3
7.815,92.5,1.513,0.5,F#2
7.815,146.83,0.252,0.5,D3
8.067,196,0.252,0.5,G3
8.319,233.08,0.252,0.5,A#3
8.571,196,0.252,0.5,G3
8.824,146.83,0.252,0.5,D3
9.076,196,0.252,0.5,G3
9.328,65.41,0.252,0.5,C2
9.328,220,0.504,0.5,A3
9.58,77.78,0.252,0.5,D#2
9.58,98,0.252,0.5,G2
9.58,116.54,0.252,0.5,A#2
9.832,233.08,1.008,0.5,A#3
10.084,77.78,0.756,0.5,D#2
10.084,98,0.756,0.5,G2
10.084,116.54,0.756,0.5,A#2
10.84,73.42,0.252,0.5,D2
11.092,110,0.252,0.5,A2
11.092,130.81,0.252,0.5,C3
11.092,92.5,0.252,0.5,F#2
11.597,110,0.756,0.5,A2
11.597,130.81,0.756,0.5,C3
11.597,92.5,0.756,0.5,F#2
11.597,261.63,0.504,0.5,C4
0,277.18,0.252,0.5,C#4
0.252,98,1.513,0.5,G2
0.252,116.54,1.513,0.5,A#2
0.252,146.83,1.513,0.5,D3
0.252,293.66,1.261,0.5,D4
1.513,233.08,0.252,0.5,A#3
1.765,92.5,1.513,0.5,F#2
1.765,146.83,1.513,0.5,D3
1.765,261.63,0.504,0.5,C4
2.269,293.66,1.008,0.5,D4
3.277,87.31,1.513,0.5,F2
3.277,146.83,1.513,0.5,D3
3.277,261.63,0.252,0.5,C4
3.529,233.08,0.252,0.5,A#3
3.782,261.63,0.252,0.5,C4
4.034,261.63,0.252,0.5,C4
4.286,261.63,0.252,0.5,C4
4.538,277.18,0.252,0.5,C#4
4.79,82.41,1.513,0.5,E2
4.79,146.83,1.513,0.5,D3
4.79,293.66,0.504,0.5,D4
5.294,196,1.008,0.5,G3
6.303,98,1.513,0.5,G2
6.303,77.78,1.513,0.5,D#2
6.303,116.54,1.513,0.5,A#2
6.555,196,0.252,0.5,G3
6.807,146.83,0.252,0.5,D3
7.059,196,0.252,0.5,G3
7.311,233.08,0.252,0.5,A#3
7.563,196,0.252,0.5,G3
7.815,110,1.513,0.5,A2
7.815,73.42,1.513,0.5,D2
7.815,130.81,1.513,0.5,C3
7.815,92.5,1.513,0.5,F#2
7.815,146.83,0.252,0.5,D3
8.067,196,0.252,0.5,G3
8.319,233.08,0.252,0.5,A#3
8.571,196,0.252,0.5,G3
8.824,146.83,0.252,0.5,D3
9.076,196,0.252,0.5,G3
9.328,116.54,1.513,0.5,A#2
9.328,146.83,1.513,0.5,D3
9.328,98,1.513,0.5,G2
9.328,233.08,1.513,0.5,A#3
0.252,98,0.756,0.5,G2
0.252,146.83,0.756,0.5,D3
0.252,77.78,0.756,0.5,D#2
0.252,116.54,0.756,0.5,A#2
0.504,392,0.252,0.5,G4
0.756,293.66,0.252,0.5,D4
1.008,73.42,0.756,0.5,D2
1.008,110,0.756,0.5,A2
1.008,130.81,0.756,0.5,C3
1.008,92.5,0.756,0.5,F#2
1.008,261.63,0.504,0.5,C4
1.008,277.18,0.504,0.5,C#4
1.513,233.08,0.252,0.5,A#3
1.765,98,1.261,0.5,G2
1.765,146.83,1.261,0.5,D3
1.765,116.54,1.261,0.5,A#2
1.765,196,1.513,0.5,G3
3.025,87.31,0.252,0.5,F2
3.277,98,0.756,0.5,G2
3.277,146.83,0.756,0.5,D3
3.277,77.78,0.756,0.5,D#2
3.277,116.54,0.756,0.5,A#2
3.529,392,0.252,0.5,G4
3.782,293.66,0.252,0.5,D4
4.034,73.42,0.756,0.5,D2
4.034,110,0.756,0.5,A2
4.034,92.5,0.756,0.5,F#2
4.034,130.81,0.756,0.5,C3
4.034,261.63,0.504,0.5,C4
4.034,277.18,0.504,0.5,C#4
4.538,233.08,0.252,0.5,A#3
4.79,98,1.261,0.5,G2
4.79,146.83,1.261,0.5,D3
4.79,116.54,1.261,0.5,A#2
4.79,196,1.513,0.5,G3
6.05,87.31,0.252,0.5,F2
6.303,98,0.756,0.5,G2
6.303,146.83,0.756,0.5,D3
6.303,77.78,0.756,0.5,D#2
6.303,116.54,0.756,0.5,A#2
6.555,392,0.252,0.5,G4
6.807,293.66,0.252,0.5,D4
7.059,73.42,0.756,0.5,D2
7.059,110,0.756,0.5,A2
7.059,92.5,0.756,0.5,F#2
7.059,130.81,0.756,0.5,C3
7.059,261.63,0.504,0.5,C4
7.059,277.18,0.504,0.5,C#4
7.563,233.08,0.252,0.5,A#3
7.815,98,1.261,0.5,G2
7.815,146.83,1.261,0.5,D3
7.815,116.54,1.261,0.5,A#2
7.815,196,1.513,0.5,G3
9.076,87.31,0.252,0.5,F2
9.328,98,0.756,0.5,G2
9.328,146.83,0.756,0.5,D3
9.328,77.78,0.756,0.5,D#2
9.328,116.54,0.756,0.5,A#2
9.58,392,0.252,0.5,G4
9.832,293.66,0.252,0.5,D4
10.084,73.42,0.756,0.5,D2
10.084,110,0.756,0.5,A2
10.084,92.5,0.756,0.5,F#2
10.084,130.81,0.756,0.5,C3
10.084,261.63,0.504,0.5,C4
10.084,277.18,0.504,0.5,C#4
10.588,233.08,0.252,0.5,A#3
10.84,98,0.252,0.5,G2
10.84,116.54,0.252,0.5,A#2
10.84,146.83,0.252,0.5,D3
10.84,196,0.756,0.5,G3
11.092,98,0.252,0.5,G2
11.092,116.54,0.252,0.5,A#2
11.092,146.83,0.252,0.5,D3
11.345,98,0.252,0.5,G2
11.345,116.54,0.252,0.5,A#2
11.345,146.83,0.252,0.5,D3
11.597,98,0.252,0.5,G2
11.597,146.83,0.252,0.5,D3
11.597,116.54,0.252,0.5,A#2
11.597,196,0.252,0.5,G3
11.597,233.08,0.252,0.5,A#3
11.597,293.66,0.252,0.5,D4
11.849,98,0.252,0.5,G2
11.849,116.54,0.252,0.5,A#2
11.849,146.83,0.252,0.5,D3
11.849,196,0.252,0.5,G3
11.849,233.08,0.252,0.5,A#3
11.849,293.66,0.252,0.5,D4
12.101,98,0.252,0.5,G2
12.101,116.54,0.252,0.5,A#2
12.101,146.83,0.252,0.5,D3
12.101,196,0.252,0.5,G3
12.101,233.08,0.252,0.5,A#3
12.101,293.66,0.252,0.5,D4
12.353,77.78,0.252,0.5,D#2
12.353,98,0.252,0.5,G2
12.353,116.54,0.252,0.5,A#2
12.353,155.56,0.252,0.5,D#3
12.353,233.08,0.252,0.5,A#3
12.353,196,0.252,0.5,G3
12.353,293.66,0.252,0.5,D4
12.605,98,0.252,0.5,G2
12.605,116.54,0.252,0.5,A#2
12.605,77.78,0.252,0.5,D#2
12.605,155.56,0.252,0.5,D#3
12.605,233.08,0.252,0.5,A#3
12.605,293.66,0.252,0.5,D4
12.605,196,0.252,0.5,G3
12.857,98,0.252,0.5,G2
12.857,116.54,0.252,0.5,A#2
12.857,155.56,0.252,0.5,D#3
12.857,77.78,0.252,0.5,D#2
12.857,293.66,0.252,0.5,D4
12.857,196,0.252,0.5,G3
12.857,233.08,0.252,0.5,A#3
13.109,110,0.252,0.5,A2
13.109,73.42,0.252,0.5,D2
13.109,92.5,0.252,0.5,F#2
13.109,130.81,0.252,0.5,C3
13.109,185,0.252,0.5,F#3
13.109,220,0.252,0.5,A3
13.109,261.63,0.252,0.5,C4
13.361,73.42,0.252,0.5,D2
13.361,110,0.252,0.5,A2
13.361,92.5,0.252,0.5,F#2
13.361,130.81,0.252,0.5,C3
13.361,261.63,0.252,0.5,C4
13.361,185,0.252,0.5,F#3
13.361,220,0.252,0.5,A3
13.613,73.42,0.252,0.5,D2
13.613,110,0.252,0.5,A2
13.613,92.5,0.252,0.5,F#2
13.613,130.81,0.252,0.5,C3
13.613,261.63,0.252,0.5,C4
13.613,185,0.252,0.5,F#3
13.613,220,0.252,0.5,A3
13.866,98,0.252,0.5,G2
13.866,116.54,0.252,0.5,A#2
13.866,146.83,0.252,0.5,D3
13.866,196,0.252,0.5,G3
13.866,293.66,0.252,0.5,D4
13.866,233.08,0.252,0.5,A#3
14.118,98,0.252,0.5,G2
14.118,116.54,0.252,0.5,A#2
14.118,146.83,0.252,0.5,D3
14.118,196,0.252,0.5,G3
14.118,233.08,0.252,0.5,A#3
14.118,293.66,0.252,0.5,D4
14.37,98,0.252,0.5,G2
14.37,116.54,0.252,0.5,A#2
14.37,146.83,0.252,0.5,D3
14.37,293.66,0.252,0.5,D4
14.37,196,0.252,0.5,G3
14.37,233.08,0.252,0.5,A#3
14.622,98,0.252,0.5,G2
14.622,116.54,0.252,0.5,A#2
14.622,146.83,0.252,0.5,D3
14.622,293.66,0.252,0.5,D4
14.622,233.08,0.252,0.5,A#3
14.622,196,0.252,0.5,G3
14.874,98,0.252,0.5,G2
14.874,116.54,0.252,0.5,A#2
14.874,146.83,0.252,0.5,D3
14.874,293.66,0.252,0.5,D4
14.874,233.08,0.252,0.5,A#3
14.874,196,0.252,0.5,G3
15.126,98,0.252,0.5,G2
15.126,146.83,0.252,0.5,D3
15.126,116.54,0.252,0.5,A#2
15.126,196,0.252,0.5,G3
15.126,293.66,0.252,0.5,D4
15.126,233.08,0.252,0.5,A#3
15.378,98,0.252,0.5,G2
15.378,77.78,0.252,0.5,D#2
15.378,116.54,0.252,0.5,A#2
15.378,155.56,0.252,0.5,D#3
15.378,196,0.252,0.5,G3
15.378,293.66,0.252,0.5,D4
15.378,233.08,0.252,0.5,A#3
15.63,98,0.252,0.5,G2
15.63,116.54,0.252,0.5,A#2
15.63,77.78,0.252,0.5,D#2
15.63,155.56,0.252,0.5,D#3
15.63,196,0.252,0.5,G3
15.63,233.08,0.252,0.5,A#3
15.63,293.66,0.252,0.5,D4
15.882,77.78,0.252,0.5,D#2
15.882,98,0.252,0.5,G2
15.882,116.54,0.252,0.5,A#2
15.882,155.56,0.252,0.5,D#3
15.882,196,0.252,0.5,G3
15.882,293.66,0.252,0.5,D4
15.882,233.08,0.252,0.5,A#3
16.134,110,0.252,0.5,A2
16.134,92.5,0.252,0.5,F#2
16.134,73.42,0.252,0.5,D2
16.134,130.81,0.252,0.5,C3
16.134,185,0.252,0.5,F#3
16.134,220,0.252,0.5,A3
16.134,261.63,0.252,0.5,C4
16.387,73.42,0.252,0.5,D2
16.387,110,0.252,0.5,A2
16.387,130.81,0.252,0.5,C3
16.387,92.5,0.252,0.5,F#2
16.387,220,0.252,0.5,A3
16.387,261.63,0.252,0.5,C4
16.387,185,0.252,0.5,F#3
16.639,73.42,0.252,0.5,D2
16.639,110,0.252,0.5,A2
16.639,92.5,0.252,0.5,F#2
16.639,130.81,0.252,0.5,C3
16.639,261.63,0.252,0.5,C4
16.639,185,0.252,0.5,F#3
16.639,220,0.252,0.5,A3
16.891,116.54,0.252,0.5,A#2
16.891,98,0.252,0.5,G2
16.891,146.83,0.252,0.5,D3
16.891,233.08,0.252,0.5,A#3
16.891,196,0.252,0.5,G3
16.891,293.66,0.252,0.5,D4
17.143,98,0.252,0.5,G2
17.143,116.54,0.252,0.5,A#2
17.143,146.83,0.252,0.5,D3
17.143,196,0.252,0.5,G3
17.143,233.08,0.252,0.5,A#3
17.143,293.66,0.252,0.5,D4
17.395,98,0.252,0.5,G2
17.395,116.54,0.252,0.5,A#2
17.395,146.83,0.252,0.5,D3
17.395,196,0.252,0.5,G3
17.395,233.08,0.252,0.5,A#3
17.395,293.66,0.252,0.5,D4
17.647,98,0.252,0.5,G2
17.647,116.54,0.252,0.5,A#2
17.647,146.83,0.252,0.5,D3
17.647,196,0.252,0.5,G3
17.647,233.08,0.252,0.5,A#3
17.647,293.66,0.252,0.5,D4
17.899,98,0.252,0.5,G2
17.899,116.54,0.252,0.5,A#2
17.899,146.83,0.252,0.5,D3
17.899,196,0.252,0.5,G3
17.899,233.08,0.252,0.5,A#3
17.899,293.66,0.252,0.5,D4
18.151,98,0.252,0.5,G2
18.151,116.54,0.252,0.5,A#2
18.151,146.83,0.252,0.5,D3
18.151,196,0.252,0.5,G3
18.151,233.08,0.252,0.5,A#3
18.151,293.66,0.252,0.5,D4
18.403,98,0.252,0.5,G2
18.403,77.78,0.252,0.5,D#2
18.403,116.54,0.252,0.5,A#2
18.403,155.56,0.252,0.5,D#3
18.403,196,0.252,0.5,G3
18.403,233.08,0.252,0.5,A#3
18.403,293.66,0.252,0.5,D4
18.655,98,0.252,0.5,G2
18.655,77.78,0.252,0.5,D#2
18.655,116.54,0.252,0.5,A#2
18.655,155.56,0.252,0.5,D#3
18.655,293.66,0.252,0.5,D4
18.655,196,0.252,0.5,G3
18.655,233.08,0.252,0.5,A#3
18.908,98,0.252,0.5,G2
18.908,116.54,0.252,0.5,A#2
18.908,77.78,0.252,0.5,D#2
18.908,155.56,0.252,0.5,D#3
18.908,293.66,0.252,0.5,D4
18.908,196,0.252,0.5,G3
18.908,233.08,0.252,0.5,A#3
19.16,110,0.252,0.5,A2
19.16,73.42,0.252,0.5,D2
19.16,130.81,0.252,0.5,C3
19.16,92.5,0.252,0.5,F#2
19.16,261.63,0.252,0.5,C4
19.16,185,0.252,0.5,F#3
19.16,220,0.252,0.5,A3
19.412,73.42,0.252,0.5,D2
19.412,110,0.252,0.5,A2
19.412,92.5,0.252,0.5,F#2
19.412,130.81,0.252,0.5,C3
19.412,185,0.252,0.5,F#3
19.412,261.63,0.252,0.5,C4
19.412,220,0.252,0.5,A3
19.664,110,0.252,0.5,A2
19.664,130.81,0.252,0.5,C3
19.664,73.42,0.252,0.5,D2
19.664,92.5,0.252,0.5,F#2
19.664,220,0.252,0.5,A3
19.664,185,0.252,0.5,F#3
19.664,261.63,0.252,0.5,C4
19.916,98,0.252,0.5,G2
19.916,116.54,0.252,0.5,A#2
19.916,146.83,0.252,0.5,D3
19.916,233.08,0.252,0.5,A#3
19.916,196,0.252,0.5,G3
19.916,293.66,0.252,0.5,D4
20.168,98,0.252,0.5,G2
20.168,116.54,0.252,0.5,A#2
20.168,146.83,0.252,0.5,D3
20.168,196,0.252,0.5,G3
20.168,293.66,0.252,0.5,D4
20.168,233.08,0.252,0.5,A#3
20.42,98,0.252,0.5,G2
20.42,116.54,0.252,0.5,A#2
20.42,146.83,0.252,0.5,D3
20.42,233.08,0.252,0.5,A#3
20.42,293.66,0.252,0.5,D4
20.42,196,0.252,0.5,G3
20.672,98,0.252,0.5,G2
20.672,116.54,0.252,0.5,A#2
20.672,146.83,0.252,0.5,D3
20.672,196,0.252,0.5,G3
20.672,233.08,0.252,0.5,A#3
20.672,293.66,0.252,0.5,D4
20.924,98,0.252,0.5,G2
20.924,146.83,0.252,0.5,D3
20.924,116.54,0.252,0.5,A#2
20.924,196,0.252,0.5,G3
20.924,233.08,0.252,0.5,A#3
20.924,293.66,0.252,0.5,D4
21.176,98,0.252,0.5,G2
21.176,146.83,0.252,0.5,D3
21.176,116.54,0.252,0.5,A#2
21.176,293.66,0.252,0.5,D4
21.176,196,0.252,0.5,G3
21.176,233.08,0.252,0.5,A#3
21.429,98,0.252,0.5,G2
21.429,116.54,0.252,0.5,A#2
21.429,77.78,0.252,0.5,D#2
21.429,155.56,0.252,0.5,D#3
21.429,196,0.252,0.5,G3
21.429,233.08,0.252,0.5,A#3
21.429,293.66,0.252,0.5,D4
21.681,98,0.252,0.5,G2
21.681,116.54,0.252,0.5,A#2
21.681,155.56,0.252,0.5,D#3
21.681,77.78,0.252,0.5,D#2
21.681,293.66,0.252,0.5,D4
21.681,196,0.252,0.5,G3
21.681,233.08,0.252,0.5,A#3
21.933,98,0.252,0.5,G2
21.933,116.54,0.252,0.5,A#2
21.933,155.56,0.252,0.5,D#3
21.933,77.78,0.252,0.5,D#2
21.933,293.66,0.252,0.5,D4
21.933,196,0.252,0.5,G3
21.933,233.08,0.252,0.5,A#3
22.185,110,0.252,0.5,A2
22.185,146.83,0.252,0.5,D3
22.185,73.42,0.252,0.5,D2
22.185,92.5,0.252,0.5,F#2
22.185,392,0.252,0.5,G4
22.185,587.33,0.252,0.5,D5
22.185,783.99,0.252,0.5,G5
22.437,73.42,0.252,0.5,D2
22.437,92.5,0.252,0.5,F#2
22.437,110,0.252,0.5,A2
22.437,146.83,0.252,0.5,D3
22.437,392,0.252,0.5,G4
22.437,587.33,0.252,0.5,D5
22.437,783.99,0.252,0.5,G5
22.689,92.5,0.252,0.5,F#2
22.689,110,0.252,0.5,A2
22.689,73.42,0.252,0.5,D2
22.689,146.83,0.252,0.5,D3
22.689,392,0.252,0.5,G4
22.689,783.99,0.252,0.5,G5
22.689,587.33,0.252,0.5,D5
