time,freq,dur,vel,name,hand
2.720737,277.182631,0.289058,0.535433,C#4,right
2.915075,622.253967,0.925965,0.519685,D#5,right
3.104514,155.563492,0.225367,0.503937,D#3,left
3.266191,184.997211,0.287425,0.496063,F#3,left
3.266191,233.081881,0.223734,0.511811,A#3,left
3.266191,311.126984,0.351116,0.519685,D#4,right
3.426234,466.163762,0.191072,0.503937,A#4,right
3.617306,184.997211,0.287425,0.488189,F#3,left
3.617306,233.081881,0.256396,0.543307,A#3,left
3.617306,311.126984,0.896569,0.527559,D#4,right
3.617306,466.163762,0.192705,0.519685,A#4,right
3.810012,466.163762,0.158410,0.488189,A#4,right
3.968422,466.163762,0.514425,0.519685,A#4,right
4.001084,77.781746,0.383777,0.503937,D#2,left
4.162760,493.883301,0.287425,0.480315,B4,right
4.352199,51.913087,0.032662,0.503937,G#1,left
4.352199,103.826174,0.352749,0.527559,G#2,left
4.352199,415.304698,0.194338,0.559055,G#4,right
4.546538,415.304698,0.800217,0.511811,G#4,right
4.704948,155.563492,0.256396,0.488189,D#3,left
4.704948,207.652349,0.352749,0.511811,G#3,left
4.704948,246.941651,0.256396,0.527559,B3,left
5.057697,207.652349,0.383777,0.519685,G#3,left
5.057697,554.365262,0.256396,0.543307,C#5,right
5.088725,155.563492,0.225367,0.488189,D#3,left
5.088725,246.941651,0.258029,0.519685,B3,left
5.441474,103.826174,0.096353,0.488189,G#2,left
5.441474,554.365262,0.191072,0.519685,C#5,right
5.601517,155.563492,0.254763,0.503937,D#3,left
5.601517,246.941651,0.378878,0.543307,B3,left
5.601517,622.253967,0.192705,0.543307,D#5,right
5.947734,554.365262,0.573217,0.551181,C#5,right
5.980396,246.941651,1.242786,0.527559,B3,left
6.168202,207.652349,1.089275,0.543307,G#3,left
6.326612,155.563492,0.896569,0.503937,D#3,left
6.326612,415.304698,0.705497,0.511811,G#4,right
6.488288,123.470825,0.769188,0.496063,B2,left
6.488288,622.253967,0.352749,0.527559,D#5,right
6.841037,77.781746,0.382144,0.511811,D#2,left
6.841037,622.253967,0.416439,0.527559,D#5,right
7.032109,415.304698,0.191072,0.566929,G#4,right
7.223181,82.406889,0.352749,0.574803,E2,left
7.223181,164.813778,0.385411,0.614173,E3,left
7.223181,415.304698,1.994010,0.606299,G#4,right
7.575930,155.563492,0.264561,0.551181,D#3,left
7.575930,207.652349,0.393576,0.566929,G#3,left
7.575930,246.941651,0.295590,0.551181,B3,left
7.936844,82.406889,0.352749,0.551181,E2,left
8.289593,155.563492,0.127381,0.543307,D#3,left
8.289593,207.652349,0.127381,0.566929,G#3,left
8.289593,246.941651,0.192705,0.566929,B3,left
8.482298,82.406889,0.349482,0.551181,E2,left
8.642341,622.253967,0.609145,0.535433,D#5,right
8.831780,82.406889,0.289058,0.559055,E2,left
8.993457,932.327523,0.191072,0.566929,A#5,right
9.026119,207.652349,0.478497,0.559055,G#3,left
9.026119,246.941651,0.351116,0.535433,B3,left
9.057147,155.563492,0.320087,0.527559,D#3,left
9.184529,932.327523,0.256396,0.543307,A#5,right
9.346205,1244.507935,0.158410,0.574803,D#6,right
9.377234,82.406889,0.223734,0.551181,E2,left
9.377234,830.609395,1.321174,0.566929,G#5,right
9.440925,1108.730524,0.290691,0.535433,C#6,right
9.504616,1244.507935,1.162764,0.559055,D#6,right
9.698954,207.652349,0.743058,0.566929,G#3,left
9.731616,155.563492,0.455634,0.559055,D#3,left
9.731616,246.941651,0.424605,0.559055,B3,left
10.092530,932.327523,0.383777,0.551181,A#5,right
10.123559,103.826174,0.385411,0.574803,G#2,left
10.442012,155.563492,0.352749,0.543307,D#3,left
10.442012,207.652349,0.352749,0.559055,G#3,left
10.442012,246.941651,0.256396,0.574803,B3,left
10.634718,466.163762,0.225367,0.574803,A#4,right
10.634718,932.327523,0.225367,0.566929,A#5,right
10.794761,103.826174,0.481763,0.551181,G#2,left
10.794761,987.766603,0.383777,0.598425,B5,right
10.825790,493.883301,0.161676,0.566929,B4,right
10.987466,466.163762,0.383777,0.582677,A#4,right
10.987466,932.327523,0.289058,0.566929,A#5,right
11.178538,207.652349,0.225367,0.574803,G#3,left
11.178538,246.941651,0.161676,0.582677,B3,left
11.178538,987.766603,0.352749,0.582677,B5,right
11.340215,103.826174,0.222101,0.559055,G#2,left
11.371244,466.163762,0.223734,0.574803,A#4,right
11.371244,932.327523,0.223734,0.559055,A#5,right
0.034295,311.126984,0.437670,0.566929,D#4,right
0.034295,622.253967,0.530756,0.559055,D#5,right
0.227000,92.498606,0.367446,0.574803,F#2,left
0.382144,138.591315,0.274360,0.543307,C#3,left
0.382144,233.081881,0.274360,0.582677,A#3,left
0.411540,184.997211,0.244964,0.535433,F#3,left
0.565051,622.253967,0.664670,0.543307,D#5,right
0.751224,92.498606,0.703864,0.574803,F#2,left
0.943929,415.304698,0.976591,0.606299,G#4,right
1.102339,138.591315,0.385411,0.551181,C#3,left
1.102339,184.997211,0.418072,0.551181,F#3,left
1.102339,233.081881,0.385411,0.582677,A#3,left
1.293412,739.988845,0.596080,0.543307,F#5,right
1.455088,82.406889,0.300490,0.574803,E2,left
1.455088,622.253967,0.465432,0.551181,D#5,right
1.487750,164.813778,0.401741,0.582677,E3,left
1.651060,554.365262,0.367446,0.543307,C#5,right
1.855196,69.295658,0.258029,0.590551,C#2,left
2.018506,554.365262,0.225367,0.566929,C#5,right
2.018506,1108.730524,0.351116,0.566929,C#6,right
2.180182,73.416192,0.222101,0.543307,D2,left
2.180182,622.253967,0.251497,0.566929,D#5,right
2.180182,1244.507935,0.251497,0.590551,D#6,right
2.369622,554.365262,0.174741,0.566929,C#5,right
2.369622,1108.730524,0.174741,0.551181,C#6,right
2.518233,1244.507935,0.227000,0.590551,D#6,right
2.544363,77.781746,0.083288,0.543307,D#2,left
2.544363,155.563492,0.264561,0.551181,D#3,left
2.544363,622.253967,0.200871,0.566929,D#5,right
2.627651,77.781746,0.181274,0.511811,D#2,left
2.627651,554.365262,0.117583,0.582677,C#5,right
2.627651,1108.730524,0.148612,0.582677,C#6,right
2.745233,622.253967,0.133914,0.559055,D#5,right
2.745233,1244.507935,0.540555,0.590551,D#6,right
2.962435,164.813778,0.667936,0.598425,E3,left
3.197601,82.406889,0.849210,0.511811,E2,left
3.197601,1108.730524,0.338051,0.574803,C#6,right
3.241694,554.365262,0.293957,0.574803,C#5,right
3.436033,1244.507935,0.641807,0.566929,D#6,right
3.535652,1108.730524,0.094720,0.543307,C#6,right
3.630371,164.813778,0.416439,0.598425,E3,left
3.630371,1108.730524,0.542188,0.496063,C#6,right
3.983120,155.563492,0.437670,0.535433,D#3,left
3.983120,207.652349,0.344583,0.551181,G#3,left
4.014149,554.365262,0.695699,0.566929,C#5,right
4.327703,103.826174,0.349482,0.582677,G#2,left
4.327703,207.652349,0.733260,0.598425,G#3,left
4.709847,155.563492,0.351116,0.511811,D#3,left
4.709847,554.365262,0.447468,0.574803,C#5,right
5.060963,207.652349,0.698965,0.598425,G#3,left
5.382683,932.327523,0.169842,0.574803,A#5,right
